"ID";"Escenario";"Tipo_De_Relato";"Donante";"Cartelera Filacterias";"ID Imagen";"Autor";"Título";"Fecha";"Expr1009";"Tipo";"Procedencia";"Fuente de la Imagen";"Expr1013";"Lugar";"Anotaciones";"Atributos Iconograficos";"Sintesis";"Comentarios bibliográficos";"Categorías";"sub1";"sub2";"sub3";"sub4";"Fuente"
7817;;;;"";8671,00;"Anónimo";"Resurrección del señor";"XVI";"";16;"Museo Marqués de Sobre Monte";;"";"Argentina, Córdoba ";"";"";"";"";;;;;;256
7818;;;;"";8672,00;"Plácido Constanzi";"Virgen del Rosario con santos de la orden dominicana (det.)";"1725";"";16;"Convento de Santo Domingo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;256
7819;;;;"";8673,00;"Plácido Constanzi";"Virgen del Rosario con santos de la orden dominicana";"1725";"";16;"Convento de Santo Domingo";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;256
7820;;;;"";8674,00;"Anónimo";"Virgen de Loreto";"XVIII";"";25;"Museo Juan de Tejada";;"Óleo? sobre seda";"Argentina, Córdoba ";"Óleo? sobre seda";"";"";"";;;;;;256
7821;;;;"";8675,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7822;;;;"";8676,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7823;;;;"";8677,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7824;;;;"";8678,00;"Anónimo";"Serie los filósofos Solón  Aristipo Antistenes";"1760";"";16;"Rectorado Universidad San Antonio Abad";;"";"Perú, Cuzco";"";"";"";"";;;;;;294
7825;;;;"";8679,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";;;;;;256
7826;;;;"";8680,00;"Anónimo";"Serie los filósofos Sócrates Quilon Safo";"1760";"";16;"Rectorado Universidad San Antonio Abad";;"";"Perú, Cuzco";"";"";"";"";;;;;;294
7827;;;;"";8681,00;"Anónimo";"Serie los filósofos Aristides temistocles";"1760";"";16;"Rectorado Universidad San Antonio Abad";;"";"Perú, Cuzco";"";"";"";"";;;;;;294
7828;;;;"";8682,00;"Anónimo";"Serie los filósofos Lastenia";"1760";"";16;"Rectorado Universidad San Antonio Abad";;"";"Perú, Cuzco";"";"";"";"";;;;;;294
7829;;;;"";8683,00;"Anónimo";"Las virtudes";"1773";"";18;"Museo Casa de Moneda de Potosí";;"";"Bolivia, Potosí";"";"";"";"";;;;;;294
7830;;;;"";8684,00;"Anónimo";"Las virtudes";"1773";"";18;"Museo Casa de Moneda de Potosí";;"";"Bolivia, Potosí";"";"";"";"";;;;;;294
7831;;;;"";8685,00;"Anónimo";"Ángeles militares";"XVII";"";25;"Iglesia de San Francisco de Paula";;"";"Argentina, Uquía";"";"";"";"";;;;;;256
7832;;;;"";8686,00;"Anónimo";"Las virtudes";"1773";"";18;"Museo Casa de Moneda de Potosí";;"";"Bolivia, Potosí";"";"";"";"";;;;;;294
7833;;;;"";8687,00;"Anónimo";"Las virtudes";"1773";"";18;"Museo Casa de Moneda de Potosí";;"";"Bolivia, Potosí";"";"";"";"";;;;;;294
7834;;;;"";8688,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7835;;;;"";8689,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7836;;;;"";8690,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7837;;;;"";8691,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7838;;;;"";8692,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7839;;;;"";8693,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7840;;;;"";8694,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7841;;;;"";8695,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7842;;;;"";8696,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7843;;;;"";8697,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7844;;;;"";8698,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7845;;;;"";8699,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7846;;;;"";8700,00;"Diego de Aliaga";"Vía Crucis";"1777";"";25;"Convento de San Francisco ";;"";"Argentina, Jujuy";"";"";"";"";;;;;;256
7847;;;;"";8701,00;"Anónimo";"Las virtudes";"1773";"";18;"Museo Casa de Moneda de Potosí";;"";"Bolivia, Potosí";"";"";"";"";;;;;;294
7848;;;;"";8702,00;"Anónimo";"Juan de Palafox";"XVIII";"";16;"Convento Santa Teresa de Jesús";;"";"Perú, Ayacucho";"";"";"";"";;;;;;294
7849;;;;"";8703,00;"Anónimo";"Buen pastor";"1770";"";16;"Museo Convento de los Descalzos";;"Circ Miguel cabrera";"Perú, Lima";"Circ Miguel cabrera";"";"";"";;;;;;294
7850;;;;"";8704,00;"Luis de Carvajal";"Ultima Cena";"1707";"";1;"Convento Santa Teresa";;"";"Perú, Ayacucho";"";"";"";"";"Cristológico";"Pasión";"Preliminares";"Última Cena";;207
7851;;;;"";8705,00;"Anónimo";"Plaza mayor de Lima";"1680";"";1;"Paradero desconocido";;"";"Perú";"";"";"";"";;;;;;207
7852;;;;"";8706,00;"Marcos Zapata ";"Serie reyes y profetas de Israel - Daniel";"1764";"";16;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7853;;;;"";8707,00;"Marcos Zapata ";"Serie reyes y profetas de Israel - David";"1764";"";16;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7854;;;;"";8708,00;"Anónimo";"San Lucas";"XVIII";"";1;"Iglesia de San José";;"";"Argentina, Rinconada";"";"";"";"";;;;;;256
7855;;;;"";8709,00;"Cristóbal Lozano ";"Josefa Isasaga Muxica Marquesa Torre Tagle";"1745";"";1;"Palacio de Torre Tagle";;"";"Perú, Lima";"";"";"";"";;;;;;207
7856;;;;"";8710,00;"Anónimo";"San Isidro labrador";"XVIII";"";1;"Banco de Crédito del Perú";;"";"Perú, Lima";"";"";"";"";;;;;;207
7857;;;;"";8711,00;"Mateo Pizarro";"San Pedro Alcántara alimentado por Jesús";"XVIII";"";1;"Arzobispado de Buenos Aires";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;256
7858;;;;"";8712,00;"Anónimo";"Virrey Francisco de Toledo";"XVIII";"";16;"Instituto Nacional de Cultura";;"";"Perú, Lima";"";"";"";"";"Secular retrato";"Hombres";"Virreyes";;;207
7859;;;;"";8713,00;"Anónimo";"David con cabeza de Goliat";"XVII";"";16;"Colección Mujica Gallo";;"Zurbarán taller";"Perú, Lima";"Zurbarán taller";"";"";"";;;;;;207
7860;;;;"";8714,00;"Marcos Zapata ";"Serie reyes y profetas de Israel - Samuel";"1764";"";16;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7861;;;;"";8715,00;"Anónimo";"San Cristóbal";"";"";1;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7862;;;;"";8716,00;"Anónimo";"Gabriel";"XVII";"";1;"Iglesia de Nuestra Señora de la Asunción";;"";"Argentina, Casabindo";"";"";"";"";"Ángeles";"Ángeles";"Gabriel";;;256
7863;;;;"";8717,00;"Anónimo";"Alegoría eucarística: alma presa del amor divino";"XVIII";"Perú ind virreinal";16;"Banco de Crédito del Perú";;"";"Perú, Lima";"";"";"";"Perú ind virreinal";;;;;;207
7864;;;;"";8718,00;"Anónimo";"Virgen del Carmen";"XVIII";"";16;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7865;;;;"";8719,00;"Mateo Pizarro";"Coronación de la Virgen por la Santísima Trinidad";"XVII";"";16;"Iglesia de San Francisco de Asís";;"";"Argentina, Yavi";"";"";"";"";;;;;;256
7866;;;;"";8720,00;"Mateo Pizarro";"Coronación de la Virgen por la Santísima Trinidad";"XVII";"";16;"Iglesia catedral de San Antonio";;"";"Argentina, Humahuaca";"";"";"";"";;;;;;256
7867;;;;"";8721,00;"Anónimo";"San Lucas";"XVIII";"";16;"Iglesia de San José";;"Círculo de Melchor Pérez Holguín.";"Argentina, Rinconada";"Círculo de Melchor Pérez Holguín.";"";"";"";;;;;;256
7868;;;;"";8722,00;"Anónimo";"Arcángel arcabucero";"XVII";"";16;"Templo del Niño Jesús de Ñeque";;"";"Perú, Ayacucho";"";"";"";"";;;;;;207
7869;;;;"";8723,00;"Anónimo";"Profeta Jeremías";"XVII";"";16;"Museo Bazán y Bustos";;"";"Argentina, Paraná";"";"";"";"";;;;;;256
7870;;;;"";8724,00;"Leandro Joaquín ";"Vista da lagoa do qoqueirao e do aqueduto (Atrib.)";"1790";"";16;"Museo Histórico Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7871;;;;"";8725,00;"Leandro Joaquín ";"Vista da igreja e praia da gloria (Atrib.)";"1790";"";16;"Museo Histórico Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7872;;;;"";8726,00;"José Patricio da Silva Manso";"Apresentação do Menino Jesús no templo";"XVIII";"";10;"Templo Igreja Matriz de Nossa Senhora da Candelária ";;"";"Brasil, Itu São Paulo";"";"";"";"";;;;;;276
7873;;;;"";8727,00;"Anónimo";"Invocación San Benito";"XVIII";"";14;"Museu da Inconfidência ";;"";"Brasil, Ouro Preto";"";"";"";"";;;;;;183
7874;;;;"";8728,00;"José Patricio da Silva Manso";"Cena da via sacra";"XVIII";"";16;"Colección particular";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7875;;;;"";8729,00;"Jesuino do Monte Carmelo";"Sao Lucas";"XVIII";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7876;;;;"";8730,00;"Jesuino do Monte Carmelo";"Sao Marcos";"XVIII";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7877;;;;"";8731,00;"Jesuino do Monte Carmelo";"Sao Mateus";"XVIII";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7878;;;;"";8732,00;"Jesuino do Monte Carmelo";"Sao Joao Evangelista";"XVIII";"";16;"Museu de Arte Sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7879;;;;"";8733,00;"Anónimo";"San Pedro";"1750";"";16;"Catedral de Cuzco";;"";"Perú, Cuzco";"";"";"";"";;;;;;207
7880;;;;"";8734,00;"Diego Quispe Tito";"Parábola hijo prodigo";"XVII";"";16;"Museo Histórico Regional del Cuzco";;"";"Perú, Cuzco";"";"";"";"";;;;;;207
7881;;;;"";8735,00;"José Leandro de Carvalho ";"D. María I";"XIX";"";16;"Museo Histórico Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7882;;;;"";8736,00;"Bento José Rufino Campinam";"Nascimiento de Cristo";"XIX";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7883;;;;"";8737,00;"Bento José Rufino Campinam";"Cristo no Horto das Olilveiras";"XIX";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7884;;;;"";8738,00;"Bento José Rufino Campinam";"A flagelacao de Jesús";"XIX";"";16;"Museo de arte sacra de Sao Paulo";;"";"Brasil, São Paulo";"";"";"";"";;;;;;276
7885;;;;"";8739,00;"Anónimo";"Europa";"XIX";"";16;"Colección Marcia Moura Castro";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7886;;;;"";8740,00;"Anónimo";"Asia";"XIX";"";16;"Colección Marcia Moura Castro";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7887;;;;"";8741,00;"Anónimo";"África";"XIX";"";16;"Colección Marcia Moura Castro";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7888;;;;"";8742,00;"Anónimo";"América";"XIX";"";16;"Colección Marcia Moura Castro";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7889;;;;"";8743,00;"Anónimo";"Ex-voto - Enseada da Gloria – Milagre de Sant’ Ana – Navio de Angola carregado de escravos";"1743";"";16;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7890;;;;"";8744,00;"Anónimo";"Ex-voto – Senhor de Matosinhos";"XVIII";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7891;;;;"";8745,00;"Anónimo";"Ex-voto";"1700";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7892;;;;"";8746,00;"Anónimo";"Ex-voto Sant’Ana Maestra";"1725";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7893;;;;"";8747,00;"Manoel da Costa Ataíde ";"Ex-voto – Santissima Trindade";"1779";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7894;;;;"";8748,00;"Anónimo";"Ex-voto – Santa Rita";"XVIII";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7895;;;;"";8749,00;"Anónimo";"Ex-voto – Santa Efigenia";"1756";"";15;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7896;;;;"";8750,00;"Anónimo";"Ex-voto – Sant’ Anna";"1798";"";15;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7897;;;;"";8751,00;"Anónimo";"Ex-voto – Senhor de Matosinhos";"1772";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7898;;;;"";8752,00;"Anónimo";"Ex-Voto – Sant’ Anna Mestra";"1701";"";14;"Colecao Marcia Moura Castro ";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7899;;;;"";8753,00;"Anónimo";"Ex-voto";"1771";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7900;;;;"";8754,00;"Anónimo";"Ex-voto";"1797";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7901;;;;"";8755,00;"Anónimo";"Ex- voto – Sant’ Anna";"1713";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7902;;;;"";8756,00;"Carlos Juliao";"Vestimenta de escravas pedintes na Festa do Rosario";"XVIII";"";2;"Fundacao Biblioteca Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7903;;;;"";8757,00;"Carlos Juliao";"Escena de Vida cotidiana";"XVIII";"";2;"Fundacao Biblioteca Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7904;;;;"";8758,00;"Carlos Juliao";"Coroacao de um rei negro nos festejos de reis";"XVIII";"";2;"Fundacao Biblioteca Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7905;;;;"";8759,00;"Carlos Juliao";"Cortejo da rainha negra na festa de reis";"XVIII";"";2;"Fundacao Biblioteca Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7906;;;;"";8760,00;"Carlos Juliao";"Rei e rainha negros na festa de reis";"XVIII";"";2;"Fundacao Biblioteca Nacional";;"";"Brasil, Rio de Janeiro";"";"";"";"";;;;;;276
7907;;;;"";8761,00;"Anónimo";"Bandeira de Procissao – Nossa Senhora do Rosario";"XVIII";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7908;;;;"";8762,00;"Anónimo";"Bandeira de Procissao – Sao Sebastiao";"XVIII";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7909;;;;"";8763,00;"Anónimo";"Bandeira de Procissao – Nossa Senhora do Rosario";"XVIII";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7910;;;;"";8764,00;"Anónimo";"Bandeira de Procissao – Nossa Senhora do Rosario";"XVIII";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7911;;;;"";8765,00;"Anónimo";"Bandeira de Procissao – Sao Domingos";"XVIII";"";14;"Colección particular";;"";"Brasil, Minas Gerais";"";"";"";"";;;;;;276
7912;;;;"";8766,00;"Anónimo";"Dolorosa";"1794";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7913;;;;"";8767,00;"Anónimo";"Jesús Nazareno";"XVI";"";14;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7914;;;;"";8768,00;"Anónimo";"Piedad";"XVI";"";23;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Cristológico";"Pasión";"Viacrucis";"Piedad";;198
7915;;;;"";8769,00;"Anónimo";"Retrato del Ilmo. S. D. Cristóbal Aresti";"1635";"";16;"Catedral Buenos Aires";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7916;;;;"";8770,00;"Anónimo";"Retrato de Ilmo. Sr. D. Fray Gabriel de Arregui";"1717";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Secular retrato";"Clérigos";"Sacerdotes";;;198
7917;;;;"";8771,00;"Anónimo";"Retrato del Ilmo. S. D. Manuel Azamour";"1786";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7918;;;;"";8772,00;"Anónimo";"Retrato del Obispo Antonio Basurco y Herrera";"1760";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Secular retrato";"Clérigos";"Obispos";;;198
7919;;;;"";8773,00;"Anónimo";"Retrato del Venerable Sr. Deán Don Felipe Elortondo y Palacios";"1868";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7920;;;;"";8774,00;"Anónimo";"Retrato del Ilmo. S. D. Manuel Antonio Latorre";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Secular retrato";"Clérigos";"Obispos";;;198
7921;;;;"";8775,00;"Anónimo";"S.d.";"XIX";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7922;;;;"";8776,00;"Anónimo";"Inmaculada Concepción";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";;;198
7923;;;;"";8777,00;"Jacobo o Lorenzo Fiorini";"Retrato del canónigo Dr, Francisco de la Riestra";"XIX";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Secular retrato";"Clérigos";"Sacerdotes";;;198
7924;;;;"";8778,00;"Anónimo";"Virgen con el Niño y San Juan Bautista";"XVI";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7925;;;;"";8779,00;"Anónimo";"Visión de San Bertoldo";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7926;;;;"";8780,00;"Anónimo";"Familia de la Virgen";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";;;198
7927;;;;"";8781,00;"Anónimo";"Santa Ana y la Virgen Niña";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7928;;;;"";8782,00;"Anónimo";"Virgen con el niño";"XIV";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7929;;;;"";8783,00;"Anónimo";"Teresa de Jesús";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Santos";"Santas";"Fundadoras";"Teresa";;198
7930;;;;"";8784,00;"Anónimo";"Santa Teresa de Jesús";"XVIII";"";16;"SD";;"No estoy seguro de que corresponda a la imagen";"Argentina, Buenos Aires";"No estoy seguro de que corresponda a la imagen";"";"";"";"Santos";"Santas";"Fundadoras";"Teresa";;198
7931;;;;"";8785,00;"Anónimo";"Visitación";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7932;;;;"";8786,00;"Anónimo";"Tránsito de San Pedro Nolasco";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7933;;;;"";8787,00;"Anónimo";"Jesús y la samaritana";"XVII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7934;;;;"";8788,00;"Anónimo";"Piedad";"XVII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Cristológico";"Pasión";"Viacrucis";"Piedad";;198
7935;;;;"";8789,00;"Anónimo";"Lamentación sobre el cuerpo de Cristo";"XVII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7936;;;;"";8790,00;"Anónimo";"Escena cotidiana";"XVIII";"";14;"SD";;"";"Perú";"";"";"";"";;;;;;207
7937;;;;"";8791,00;"Anónimo";"Adoración de los reyes magos";"1664";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Adoración Reyes";;;198
7938;;;;"";8792,00;"Anónimo";"Adoración de los santos corazones por San Nicolás de Bari y San Francisco Javier";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Alegorías";"Corazón";;;;198
7939;;;;"";8793,00;"Anónimo";"Domingo de Acasuso";"1899";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7940;;;;"";8794,00;"Anónimo";"Nacimiento de la virgen";"XVII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7941;;;;"";8795,00;"Angelus Nardi";"Presentación del Niño Jesús en el templo";"1640";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7942;;;;"";8796,00;"Anónimo";"Inmaculada Concepción";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";"Tota Pulchra";;198
7943;;;;"";8797,00;"Anónimo";"Inmaculada Concepción";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";;;198
7944;;;;"";8798,00;"Anónimo";"San Agustín";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7945;;;;"";8799,00;"Anónimo";"Santo Domingo de Guzmán";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7946;;;;"";8800,00;"Anónimo";"P. Domingo Muriel";"XIX";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7947;;;;"";8801,00;"Anónimo";"San Francisco Javier convierto a un sirviente oriental";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Javier";;198
7948;;;;"";8802,00;"Anónimo";"Triunfo de Cristo";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
7949;;;;"";8803,00;"Anónimo";"Adoración de los pastores";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";"Virgen";"Vida Virgen";"Adoración Pastores";;;198
7950;;;;"";8804,00;"Melchor Pérez de Holguín";"Jesús Alimenta a San Pedro de Alcántara";"XVIII";"";16;"SD";;"";"Argentina, Buenos Aires";"";"";"";"";;;;;;198
