Id;Escenario;TipoRelato;NombreDonante;Cartela;Simbolos;Id Imagen;Autor;Titulo;Fecha;ComentariosBiblio;Técnica;ProcedenciaIm;Fuenteimagen;Ciudad;Anotaciones;Id Relato - Personaje;Id Pasaje;Atributos iconográficos;Personajes excluidos;Sintesis
2216;;;;;;2216;Anónimo;Tomas Villanueva;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2217;;;;;;2217;Anónimo;Vicente Ferrer ;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2218;;;;;;2218;Anónimo;Virgen y Niño;XVII;;Óleo sobre madera;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2219;;;;;;2219;Anónimo;Virgen y Niño y Gertrudis ;XVIII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2220;;;;;;2220;Anónimo;Rosario Virgen del ;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2221;;;;;;2221;Anónimo;Rosario Virgen del;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2222;;;;;;2222;Anónimo;Rosario Virgen del y Niño;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2223;;;;;;2223;Anónimo;Virgen Antigua;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2224;;;;;;2224;Anónimo;Virgen y Niño;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2225;;;;;;2225;Anónimo;Ignacio Visión;XVII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2226;;;;;;2226;Anónimo;Inmaculada;XVIII;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2227;;;;;;2227;Anónimo;Dormición de la Virgen;XVII;;Óleo sobre tela;;Fotografía Escuela de Restauración Universidad Externado;Colombia;escuela Rubens;;;;;
2228;;;;;;2228;Antonio Azuero;Isidro Labrador;1649;;Óleo sobre tela;Iglesia Santa Clara la Real;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Santa Clara - Tunja.;Colombia, Tunja;;;;;;
2229;;;;;;2229;Anónimo;Inmaculada;XIX;;Óleo sobre tela;Iglesia Divino salvador;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Sopo.;Colombia, Sopó;;;;;;
2230;;;;;;2230;Anónimo;Inmaculada;XVIII;;Óleo sobre tela;Iglesia Divino salvador;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Sopo.;Colombia, Sopó;;;;;;
2231;;;;;;2231;Anónimo;Francisco javier;XVII;;Óleo sobre tela;Iglesia Divino salvador;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano.  Inventario de bienes muebles. Sopo.;Colombia, Sopó;;;;;;
2232;;;;;;2232;Anónimo;Andrés;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2233;;;;;;2233;Anónimo;Apóstoles;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2234;;;;;;2234;Anónimo;Apóstoles;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2235;;;;;;2235;Anónimo;Apóstoles;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2236;;;;;;2236;Anónimo;Apóstoles;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2237;;;;;;2237;Anónimo;Bartolomé;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2238;;;;;;2238;Anónimo;Felipe;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2239;;;;;;2239;Anónimo;Juan;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2240;;;;;;2240;Anónimo;Juan Evangelista;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2241;;;;;;2241;Anónimo;Judas Tadeo;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2242;;;;;;2242;Anónimo;Mateo;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2243;;;;;;2243;Anónimo;Matías;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2244;;;;;;2244;Anónimo;Pablo;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2245;;;;;;2245;Anónimo;Pedro;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2246;;;;;;2246;Anónimo;Pedro;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2247;;;;;;2247;Anónimo;Santiago Mayor;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2248;;;;;;2248;Anónimo;Santiago Menor;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2249;;;;;;2249;Anónimo;Tomas;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2250;;;;;;2250;Anónimo;Barachiel Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2251;;;;;;2251;Anónimo;Esriel Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2252;;;;;;2252;Anónimo;Gabriel Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2253;;;;;;2253;Anónimo;Jehudiel Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2254;;;;;;2254;Anónimo;Miguel Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2255;;;;;;2255;Anónimo;Rafael Arcangel;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2256;;;;;;2256;Anónimo;Divino Pastor;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2257;;;;;;2257;Anónimo;Padre eterno;XVIII;;Óleo sobre madera;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2258;;;;;;2258;Antonio Acero de la Cruz;Bárbara;1667;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2259;;;;;;2259;Anónimo;Jerónimo;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2260;;;;;;2260;Anónimo;Bárbara;XVII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2261;;;;;;2261;Anónimo;Lucía;XVII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2262;;;;;;2262;Anónimo;San Martin de Porres?;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;Puede ser Juan de Dios Duda, Martin de Porres?;;;;;
2263;;;;;;2263;Baltasar Vargas de Figueroa;Nicolas Tolentino;XVII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2264;;;;;;2264;Anónimo;Antonio De Padua;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2265;;;;;;2265;Anónimo;Bárbara;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2266;;;;;;2266;Anónimo;Buenaventura ;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2267;;;;;;2267;Anónimo;Domingo con Juan y José;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2268;;;;;;2268;Anónimo;Francisco de Asis;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2269;;;;;;2269;Anónimo;Jerónimo;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2270;;;;;;2270;Anónimo;José Osorio de Paz;1729;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2271;;;;;;2271;Anónimo;Juan bautista;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2272;;;;;;2272;Anónimo;Juan bautista;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2273;;;;;;2273;Anónimo;Sebastian;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2274;;;;;;2274;Anónimo;Dolorosa Virgen Inmaculada?;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2275;;;;;;2275;Anónimo;Dolorosa Virgen;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2276;;;;;;2276;Anónimo;Soriano Milagro;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2277;;;;;;2277;Anónimo;Piedad;XVII;;Óleo sobre madera;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2278;;;;;;2278;Anónimo;Virgen con niño;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2279;;;;;;2279;Anónimo;Cecilia;;;Óleo sobre grabado;Museo colonial;Colección Museo Colonial;Colombia, Bogotá;Martir?;;;;;
2280;;;;;;2280;Anónimo;Maria virgen;XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2281;;;;;;2281;Anónimo;Virgen orante;XVII;;Óleo sobre madera;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2282;;;;;;2282;Anónimo;"Mongui
Virgen de Monguí";XVIII;;Óleo sobre tela;Iglesia santa Bárbara;MUÑOZ Mireya. Fundación para la conservación y restauración del patrimonio cultural colombiano. Inventario de bienes muebles. Santa Bárbara Tunja.;Colombia, Tunja;;;;;;
2283;;;;;;2283;Anónimo;Chiquinquira Virgen;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2284;;;;;;2284;Anónimo;Chiquinquira renovacion;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2285;;;;;;2285;Anónimo;Chiquinquira Virgen;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2286;;;;;;2286;Anónimo;Bruno;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2287;;;;;;2287;Anónimo;Buenaventura;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2288;;;;;;2288;Anónimo;Chiquinquira Virgen;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2289;;;;;;2289;Anónimo;Coronación de espinas;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2290;;;;;;2290;Anónimo;Domingo;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2291;;;;;;2291;Anónimo;Domingo;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2292;;;;;;2292;Anónimo;Imposicion cingulo de castidad a Tomas;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2293;;;;;;2293;Anónimo;Ester;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;Parece Antiguo Testamento…;;;;;
2294;;;;;;2294;Anónimo;Ecce homo;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2295;;;;;;2295;Anónimo;Gertrudis;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2296;;;;;;2296;Anónimo;Jesús en el sanaderín;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2297;;;;;;2297;Anónimo;Juan bautista;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2298;;;;;;2298;Anónimo;Soriano Milagro;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2299;;;;;;2299;Anónimo;Oración en el huerto;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2300;;;;;;2300;Anónimo;Purgatorio;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2301;;;;;;2301;Anónimo;Resurrección;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
2302;;;;;;2302;Anónimo;Miguel garnica retrato;;;Óleo sobre tela;Basílica de Chiquinquirá;Foto Julieta Manrique;Colombia, Chiquinquirá;;;;;;
